	artist_names	popularity_score	track_names	genres_all	acousticness	danceability	duration_ms	energy	instrumentalness	liveness	loudness	mode	speechiness	tempo	time_signature	valence
1177	killedmyself	55	I walked her home, for the first time	emo rap, lo-fi beats	0.45899999999999996	0.659	219333	0.423	0.47200000000000003	0.11900000000000001	-11.808	1	0.0428	90.242	4	0.311
1178	killedmyself	55	I walked her home, for the first time	emo rap, lo-fi beats	0.45899999999999996	0.659	219333	0.423	0.47200000000000003	0.11900000000000001	-11.808	1	0.0428	90.242	4	0.311
1179	killedmyself	55	I walked her home, for the first time	emo rap, lo-fi beats	0.45899999999999996	0.659	219333	0.423	0.47200000000000003	0.11900000000000001	-11.808	1	0.0428	90.242	4	0.311
1180	Donny Hathaway	0	Where Is the Love	chicago soul, classic soul, disco, funk, motown, neo soul, quiet storm, r&b, soul, southern soul, vocal jazz	0.252	0.552	163453	0.386	2.78e-06	0.0954	-15.39	1	0.0279	114.969	4	0.583
1181	Donny Hathaway	0	Where Is the Love	chicago soul, classic soul, disco, funk, motown, neo soul, quiet storm, r&b, soul, southern soul, vocal jazz	0.252	0.552	163453	0.386	2.78e-06	0.0954	-15.39	1	0.0279	114.969	4	0.583
1182	Donny Hathaway	0	What's Going On	chicago soul, classic soul, disco, funk, motown, neo soul, quiet storm, r&b, soul, southern soul, vocal jazz	0.47200000000000003	0.452	324040	0.713	0.00086	0.977	-9.367	1	0.0489	95.198	4	0.652
1183	Donny Hathaway	1	Jealous Guy (Studio Version)	chicago soul, classic soul, disco, funk, motown, neo soul, quiet storm, r&b, soul, southern soul, vocal jazz	0.529	0.7190000000000001	224413	0.254	1.31e-05	0.491	-12.106	1	0.0391	62.3	4	0.5
1184	Donny Hathaway	0	Love, Love, Love	chicago soul, classic soul, disco, funk, motown, neo soul, quiet storm, r&b, soul, southern soul, vocal jazz	0.6890000000000001	0.507	202067	0.7070000000000001	0.0	0.161	-7.775	1	0.0564	94.766	4	0.634
1185	Donny Hathaway	0	Where Is the Love	chicago soul, classic soul, disco, funk, motown, neo soul, quiet storm, r&b, soul, southern soul, vocal jazz	0.252	0.552	163453	0.386	2.78e-06	0.0954	-15.39	1	0.0279	114.969	4	0.583
1186	Donny Hathaway	0	Love, Love, Love	chicago soul, classic soul, disco, funk, motown, neo soul, quiet storm, r&b, soul, southern soul, vocal jazz	0.6890000000000001	0.507	202067	0.7070000000000001	0.0	0.161	-7.775	1	0.0564	94.766	4	0.634
1187	Donny Hathaway	0	The Ghetto	chicago soul, classic soul, disco, funk, motown, neo soul, quiet storm, r&b, soul, southern soul, vocal jazz	0.223	0.664	408747	0.5670000000000001	0.0742	0.282	-10.386	0	0.0335	113.97	4	0.797
1189	Mosaic MSC	54	Never Let Me Down	anthem worship, christian music, world worship, worship	0.0423	0.495	236000	0.614	2.22e-05	0.11199999999999999	-8.616	1	0.0343	142.049	4	0.17800000000000002
1190	Mosaic MSC	54	Never Let Me Down	anthem worship, christian music, world worship, worship	0.0423	0.495	236000	0.614	2.22e-05	0.11199999999999999	-8.616	1	0.0343	142.049	4	0.17800000000000002
1191	Jim James	51	Oh My Christmas Tree - Recorded At Spotify Studios NYC	alternative country, folk-pop, funk, indie folk, indie rock, louisville indie, modern rock, new americana, roots rock, shiver pop, stomp and holler	0.85	0.46	244295	0.147	0.0	0.18	-9.443999999999999	1	0.0397	86.988	3	0.268
1192	Jim James	51	Oh My Christmas Tree - Recorded At Spotify Studios NYC	alternative country, folk-pop, funk, indie folk, indie rock, louisville indie, modern rock, new americana, roots rock, shiver pop, stomp and holler	0.85	0.46	244295	0.147	0.0	0.18	-9.443999999999999	1	0.0397	86.988	3	0.268
1193	Jim James	51	Oh My Christmas Tree - Recorded At Spotify Studios NYC	alternative country, folk-pop, funk, indie folk, indie rock, louisville indie, modern rock, new americana, roots rock, shiver pop, stomp and holler	0.85	0.46	244295	0.147	0.0	0.18	-9.443999999999999	1	0.0397	86.988	3	0.268
1194	Pinegrove	51	Rings	alternative emo, emo, indie folk, indie rock, modern rock, new jersey indie	0.423	0.643	234173	0.41	2.57e-05	0.23199999999999998	-12.907	1	0.0371	116.037	4	0.304
1195	Pinegrove	49	Intrepid	alternative emo, emo, indie folk, indie rock, modern rock, new jersey indie	0.106	0.371	210773	0.534	5.8200000000000005e-05	0.10300000000000001	-10.041	1	0.0671	122.58	3	0.183
1196	Pinegrove	49	Angelina	alternative emo, emo, indie folk, indie rock, modern rock, new jersey indie	0.0142	0.498	98227	0.664	2.32e-06	0.0849	-8.059	1	0.0667	107.04899999999999	4	0.272
1197	Young Money	42	In Da Club	dirty south rap, gangster rap, hip hop, hip pop, pop, pop rap, rap, southern hip hop, trap music	0.0217	0.951	126177	0.225	0.958	0.0702	-16.893	0	0.34700000000000003	99.969	4	0.7829999999999999
1198	Gente De Zona	63	Te Duele	cubaton, dance pop, latin, latin hip hop, latin pop, pop, reggaeton, tropical	0.12300000000000001	0.711	200000	0.9	0.00011	0.223	-4.942	1	0.0582	99.98100000000001	4	0.39399999999999996
1199	Gente De Zona	63	Te Duele	cubaton, dance pop, latin, latin hip hop, latin pop, pop, reggaeton, tropical	0.12300000000000001	0.711	200000	0.9	0.00011	0.223	-4.942	1	0.0582	99.98100000000001	4	0.39399999999999996
1200	Gente De Zona	63	Te Duele	cubaton, dance pop, latin, latin hip hop, latin pop, pop, reggaeton, tropical	0.12300000000000001	0.711	200000	0.9	0.00011	0.223	-4.942	1	0.0582	99.98100000000001	4	0.39399999999999996
1201	Atreyu	54	The Time Is Now	alternative metal, melodic metalcore, metalcore, nu metal, pop punk, post-grunge, rap rock, screamo	0.00926	0.48100000000000004	199959	0.9440000000000001	0.000328	0.278	-3.665	1	0.231	165.02	4	0.396
1202	Atreyu	54	The Time Is Now	alternative metal, melodic metalcore, metalcore, nu metal, pop punk, post-grunge, rap rock, screamo	0.00926	0.48100000000000004	199959	0.9440000000000001	0.000328	0.278	-3.665	1	0.231	165.02	4	0.396
1203	Elevation Worship	53	Faithful	anthem worship, ccm, christian music, world worship, worship	0.0612	0.254	334891	0.557	0.0	0.948	-7.906000000000001	1	0.0389	132.753	3	0.0868
1204	Elevation Worship	53	Faithful	anthem worship, ccm, christian music, world worship, worship	0.0612	0.254	334891	0.557	0.0	0.948	-7.906000000000001	1	0.0389	132.753	3	0.0868
1205	Elevation Worship	53	Faithful	anthem worship, ccm, christian music, world worship, worship	0.0612	0.254	334891	0.557	0.0	0.948	-7.906000000000001	1	0.0389	132.753	3	0.0868
1206	Tony Bennett	59	'S Wonderful	adult standards, christmas, easy listening, vocal jazz	0.885	0.546	170187	0.244	9.209999999999999e-05	0.10800000000000001	-12.515	0	0.0435	77.248	4	0.41200000000000003
1207	Kasbo	53	Over You (feat. Frida Sundemo)	catstep, edm, electropop, indie poptimism, swedish electropop, tropical house, vapor soul, vapor twitch	0.0187	0.541	233739	0.7020000000000001	0.0022	0.0788	-6.8839999999999995	1	0.0362	115.01	4	0.079
1208	Kasbo	51	Roots (feat. Amanda Fondell)	catstep, edm, electropop, indie poptimism, swedish electropop, tropical house, vapor soul, vapor twitch	0.426	0.617	226580	0.68	5.49e-06	0.16899999999999998	-4.435	1	0.0321	90.00399999999999	4	0.313
1209	Oui Lele	50	3 Am	lo-fi beats	0.777	0.746	124735	0.392	0.172	0.271	-10.9	1	0.35700000000000004	77.001	4	0.39899999999999997
1210	Oui Lele	50	3 Am	lo-fi beats	0.777	0.746	124735	0.392	0.172	0.271	-10.9	1	0.35700000000000004	77.001	4	0.39899999999999997
1211	Godsmack	50	Under Your Scars	alternative metal, groove metal, nu metal, post-grunge, rap metal, rap rock, rock	0.0568	0.252	231118	0.764	1.77e-06	0.122	-4.1530000000000005	0	0.0402	165.358	4	0.21899999999999997
1212	Godsmack	50	Under Your Scars	alternative metal, groove metal, nu metal, post-grunge, rap metal, rap rock, rock	0.0568	0.252	231118	0.764	1.77e-06	0.122	-4.1530000000000005	0	0.0402	165.358	4	0.21899999999999997
1213	Godsmack	50	Under Your Scars	alternative metal, groove metal, nu metal, post-grunge, rap metal, rap rock, rock	0.0568	0.252	231118	0.764	1.77e-06	0.122	-4.1530000000000005	0	0.0402	165.358	4	0.21899999999999997
1214	Godsmack	48	Every Part Of Me	alternative metal, groove metal, nu metal, post-grunge, rap metal, rap rock, rock	0.00228	0.307	200448	0.956	1.8000000000000001e-06	0.0667	-3.5260000000000002	0	0.326	178.329	4	0.532
1215	Godsmack	48	Every Part Of Me	alternative metal, groove metal, nu metal, post-grunge, rap metal, rap rock, rock	0.00228	0.307	200448	0.956	1.8000000000000001e-06	0.0667	-3.5260000000000002	0	0.326	178.329	4	0.532
1216	Godsmack	48	Every Part Of Me	alternative metal, groove metal, nu metal, post-grunge, rap metal, rap rock, rock	0.00228	0.307	200448	0.956	1.8000000000000001e-06	0.0667	-3.5260000000000002	0	0.326	178.329	4	0.532
1217	Dash Berlin	40	Coming Home (Mixed) - STANDERWICK Remix	big room, edm, progressive house, progressive trance, trance, uplifting trance	6.49e-05	0.444	97400	0.977	0.36700000000000005	0.114	-7.485	0	0.0632	137.974	4	0.48200000000000004
1218	Dash Berlin	40	Coming Home (Mixed) - STANDERWICK Remix	big room, edm, progressive house, progressive trance, trance, uplifting trance	6.49e-05	0.444	97400	0.977	0.36700000000000005	0.114	-7.485	0	0.0632	137.974	4	0.48200000000000004
1219	George Frideric Handel	0	Rinaldo, HWV 7a, Act I: Cara sposa	baroque, classical, early music, english baroque, german baroque	0.9940000000000001	0.33899999999999997	575133	0.0237	0.099	0.0954	-25.555	0	0.0501	117.67	4	0.04
1220	George Frideric Handel	0	Rinaldo, HWV 7a, Act I: Cara sposa	baroque, classical, early music, english baroque, german baroque	0.9940000000000001	0.33899999999999997	575133	0.0237	0.099	0.0954	-25.555	0	0.0501	117.67	4	0.04
1221	George Frideric Handel	0	Serse, HWV 40, Act I: Ombra mai fu	baroque, classical, early music, english baroque, german baroque	0.937	0.115	187107	0.19399999999999998	0.0383	0.125	-13.272	1	0.0391	87.09200000000001	4	0.038
1222	George Frideric Handel	0	Serse, HWV 40, Act I: Ombra mai fu	baroque, classical, early music, english baroque, german baroque	0.937	0.115	187107	0.19399999999999998	0.0383	0.125	-13.272	1	0.0391	87.09200000000001	4	0.038
1223	Day6	53	두통 Headache	k-pop, korean pop	0.00745	0.489	177558	0.9279999999999999	0.0	0.209	-2.417	0	0.11199999999999999	160.958	4	0.456
1224	Day6	53	두통 Headache	k-pop, korean pop	0.00745	0.489	177558	0.9279999999999999	0.0	0.209	-2.417	0	0.11199999999999999	160.958	4	0.456
1225	Day6	52	완전 멋지잖아 So Cool	k-pop, korean pop	0.0556	0.498	185412	0.877	0.0	0.121	-2.9330000000000003	0	0.11599999999999999	200.171	4	0.748
1226	Day6	52	완전 멋지잖아 So Cool	k-pop, korean pop	0.0556	0.498	185412	0.877	0.0	0.121	-2.9330000000000003	0	0.11599999999999999	200.171	4	0.748
1227	MaRLo	40	Enough Echo (Mixed)	australian dance, edm, progressive house, progressive trance, trance, uplifting trance	0.000123	0.5579999999999999	42253	0.9990000000000001	0.9109999999999999	0.33399999999999996	-5.947	0	0.0494	136.352	4	0.594
1228	Ice Nine Kills	52	Rocking The Boat	melodic metalcore, metalcore, post-screamo, screamo	0.0005679999999999999	0.39	246227	0.955	0.0	0.205	-3.591	1	0.11199999999999999	87.346	4	0.365
1229	Ice Nine Kills	52	Rocking The Boat	melodic metalcore, metalcore, post-screamo, screamo	0.0005679999999999999	0.39	246227	0.955	0.0	0.205	-3.591	1	0.11199999999999999	87.346	4	0.365
1230	Ice Nine Kills	52	Rocking The Boat	melodic metalcore, metalcore, post-screamo, screamo	0.0005679999999999999	0.39	246227	0.955	0.0	0.205	-3.591	1	0.11199999999999999	87.346	4	0.365
1231	Ice Nine Kills	50	Freak Flag	melodic metalcore, metalcore, post-screamo, screamo	8.13e-05	0.529	198947	0.98	0.00025699999999999996	0.486	-3.673	1	0.0896	114.94	4	0.594
1232	Ice Nine Kills	50	Freak Flag	melodic metalcore, metalcore, post-screamo, screamo	8.13e-05	0.529	198947	0.98	0.00025699999999999996	0.486	-3.673	1	0.0896	114.94	4	0.594
1233	Ice Nine Kills	50	Freak Flag	melodic metalcore, metalcore, post-screamo, screamo	8.13e-05	0.529	198947	0.98	0.00025699999999999996	0.486	-3.673	1	0.0896	114.94	4	0.594
1234	Armin van Buuren	42	A State Of Trance Year Mix 2018 (Mixed) - Intro: License To DJ	edm, progressive house, progressive trance, trance	0.75	0.703	154107	0.544	0.0	0.461	-12.368	1	0.904	77.967	3	0.536
1235	Armin van Buuren	42	A State Of Trance Year Mix 2018 (Mixed) - Intro: License To DJ	edm, progressive house, progressive trance, trance	0.75	0.703	154107	0.544	0.0	0.461	-12.368	1	0.904	77.967	3	0.536
1236	Armin van Buuren	42	Our Origin (Mixed)	edm, progressive house, progressive trance, trance	2.72e-05	0.462	72773	0.902	0.716	0.687	-6.999	1	0.0358	131.997	4	0.35
1237	Armin van Buuren	42	Our Origin (Mixed)	edm, progressive house, progressive trance, trance	2.72e-05	0.462	72773	0.902	0.716	0.687	-6.999	1	0.0358	131.997	4	0.35
1238	Armin van Buuren	42	Our Origin (Mixed)	edm, progressive house, progressive trance, trance	2.72e-05	0.462	72773	0.902	0.716	0.687	-6.999	1	0.0358	131.997	4	0.35
1239	Armin van Buuren	42	Our Origin (Mixed)	edm, progressive house, progressive trance, trance	2.72e-05	0.462	72773	0.902	0.716	0.687	-6.999	1	0.0358	131.997	4	0.35
1240	Armin van Buuren	42	Our Origin (Mixed)	edm, progressive house, progressive trance, trance	2.72e-05	0.462	72773	0.902	0.716	0.687	-6.999	1	0.0358	131.997	4	0.35
1241	Armin van Buuren	42	Our Origin (Mixed)	edm, progressive house, progressive trance, trance	2.72e-05	0.462	72773	0.902	0.716	0.687	-6.999	1	0.0358	131.997	4	0.35
1242	Armin van Buuren	42	Our Origin (Mixed)	edm, progressive house, progressive trance, trance	2.72e-05	0.462	72773	0.902	0.716	0.687	-6.999	1	0.0358	131.997	4	0.35
1243	Armin van Buuren	42	Our Origin (Mixed)	edm, progressive house, progressive trance, trance	2.72e-05	0.462	72773	0.902	0.716	0.687	-6.999	1	0.0358	131.997	4	0.35
1244	Armin van Buuren	20	A State Of Trance (ASOT 895) - Interview with Estiva, Pt. 1	edm, progressive house, progressive trance, trance	0.252	0.605	37000	0.563	0.0	0.8140000000000001	-10.839	1	0.228	108.62100000000001	4	0.635
1245	Armin van Buuren	20	A State Of Trance (ASOT 895) - Interview with Estiva, Pt. 1	edm, progressive house, progressive trance, trance	0.252	0.605	37000	0.563	0.0	0.8140000000000001	-10.839	1	0.228	108.62100000000001	4	0.635
1246	Armin van Buuren	20	A State Of Trance (ASOT 895) - Track Recap, Pt. 13	edm, progressive house, progressive trance, trance	0.075	0.561	35600	0.871	0.0	0.41700000000000004	-9.753	0	0.444	68.107	4	0.6940000000000001
1247	Armin van Buuren	20	A State Of Trance (ASOT 895) - Track Recap, Pt. 13	edm, progressive house, progressive trance, trance	0.075	0.561	35600	0.871	0.0	0.41700000000000004	-9.753	0	0.444	68.107	4	0.6940000000000001
1248	Armin van Buuren	21	A State Of Trance (ASOT 895) - Winner Of The Golden Ticket, Pt. 1	edm, progressive house, progressive trance, trance	0.33799999999999997	0.655	45600	0.565	0.0	0.6940000000000001	-10.049	1	0.369	85.51799999999999	4	0.667
1249	Armin van Buuren	21	A State Of Trance (ASOT 895) - Winner Of The Golden Ticket, Pt. 1	edm, progressive house, progressive trance, trance	0.33799999999999997	0.655	45600	0.565	0.0	0.6940000000000001	-10.049	1	0.369	85.51799999999999	4	0.667
1250	Armin van Buuren	20	A State Of Trance (ASOT 895) - Top 20 So Far, Pt. 4	edm, progressive house, progressive trance, trance	0.00137	0.45899999999999996	36800	0.546	0.0	0.48700000000000004	-10.335	1	0.0484	118.889	3	0.773
1251	Armin van Buuren	20	A State Of Trance (ASOT 895) - Top 20 So Far, Pt. 4	edm, progressive house, progressive trance, trance	0.00137	0.45899999999999996	36800	0.546	0.0	0.48700000000000004	-10.335	1	0.0484	118.889	3	0.773
1252	Armin van Buuren	20	A State Of Trance (ASOT 895) - Top 20 So Far, Pt. 2	edm, progressive house, progressive trance, trance	0.0135	0.327	31400	0.706	1.5399999999999998e-05	0.799	-10.265	1	0.135	132.561	4	0.718
1253	Armin van Buuren	20	A State Of Trance (ASOT 895) - Top 20 So Far, Pt. 2	edm, progressive house, progressive trance, trance	0.0135	0.327	31400	0.706	1.5399999999999998e-05	0.799	-10.265	1	0.135	132.561	4	0.718
1254	Armin van Buuren	20	A State Of Trance (ASOT 895) - Top 20 So Far, Pt. 3	edm, progressive house, progressive trance, trance	0.00121	0.297	31800	0.946	9.09e-05	0.614	-10.545	0	0.0626	135.787	4	0.332
1255	Armin van Buuren	20	A State Of Trance (ASOT 895) - Top 20 So Far, Pt. 3	edm, progressive house, progressive trance, trance	0.00121	0.297	31800	0.946	9.09e-05	0.614	-10.545	0	0.0626	135.787	4	0.332
1256	Armin van Buuren	20	A State Of Trance (ASOT 895) - Interview with Richard Durand, Pt. 3	edm, progressive house, progressive trance, trance	0.466	0.726	31000	0.419	0.0	0.10800000000000001	-10.833	1	0.684	94.126	3	0.792
1257	Armin van Buuren	20	A State Of Trance (ASOT 895) - Interview with Richard Durand, Pt. 3	edm, progressive house, progressive trance, trance	0.466	0.726	31000	0.419	0.0	0.10800000000000001	-10.833	1	0.684	94.126	3	0.792
1258	Armin van Buuren	20	A State Of Trance (ASOT 895) - Top 3 Last Year, Pt. 2	edm, progressive house, progressive trance, trance	0.0506	0.485	44200	0.662	0.0	0.275	-10.409	1	0.122	131.965	3	0.413
1259	Armin van Buuren	20	A State Of Trance (ASOT 895) - Top 3 Last Year, Pt. 2	edm, progressive house, progressive trance, trance	0.0506	0.485	44200	0.662	0.0	0.275	-10.409	1	0.122	131.965	3	0.413
1260	Armin van Buuren	20	A State Of Trance (ASOT 895) - Thank You All For Voting, Pt. 2	edm, progressive house, progressive trance, trance	0.113	0.45899999999999996	48200	0.758	0.0	0.657	-10.228	0	0.36700000000000005	135.685	3	0.617
1261	Armin van Buuren	20	A State Of Trance (ASOT 895) - Thank You All For Voting, Pt. 2	edm, progressive house, progressive trance, trance	0.113	0.45899999999999996	48200	0.758	0.0	0.657	-10.228	0	0.36700000000000005	135.685	3	0.617
1262	Armin van Buuren	27	A State Of Trance (ASOT 895) - Contact 'A State Of Trance'	edm, progressive house, progressive trance, trance	0.0472	0.512	46600	0.5820000000000001	0.0	0.213	-9.63	1	0.154	130.14600000000002	4	0.514
1263	Armin van Buuren	27	A State Of Trance (ASOT 895) - Contact 'A State Of Trance'	edm, progressive house, progressive trance, trance	0.0472	0.512	46600	0.5820000000000001	0.0	0.213	-9.63	1	0.154	130.14600000000002	4	0.514
1264	Armin van Buuren	27	A State Of Trance (ASOT 895) - Armin's Top 5 Of The Year, Pt. 2	edm, progressive house, progressive trance, trance	0.0663	0.503	42130	0.68	0.0	0.708	-10.092	0	0.214	133.687	5	0.81
1265	Armin van Buuren	27	A State Of Trance (ASOT 895) - Armin's Top 5 Of The Year, Pt. 2	edm, progressive house, progressive trance, trance	0.0663	0.503	42130	0.68	0.0	0.708	-10.092	0	0.214	133.687	5	0.81
1266	Armin van Buuren	27	A State Of Trance (ASOT 895) - Armin's Top 5 Of The Year, Pt. 1	edm, progressive house, progressive trance, trance	7.59e-05	0.34600000000000003	53650	0.8690000000000001	0.0	0.503	-10.013	1	0.138	137.317	4	0.674
1267	Armin van Buuren	27	A State Of Trance (ASOT 895) - Armin's Top 5 Of The Year, Pt. 1	edm, progressive house, progressive trance, trance	7.59e-05	0.34600000000000003	53650	0.8690000000000001	0.0	0.503	-10.013	1	0.138	137.317	4	0.674
1268	Armin van Buuren	27	A State Of Trance (ASOT 895) - Special ASOT Year Mix 2018 Episode Announcement	edm, progressive house, progressive trance, trance	0.327	0.608	33830	0.604	0.0	0.5539999999999999	-10.057	0	0.39399999999999996	79.271	3	0.779
1269	Armin van Buuren	27	A State Of Trance (ASOT 895) - Special ASOT Year Mix 2018 Episode Announcement	edm, progressive house, progressive trance, trance	0.327	0.608	33830	0.604	0.0	0.5539999999999999	-10.057	0	0.39399999999999996	79.271	3	0.779
1270	Armin van Buuren	38	Lifting You Higher (Mixed)	edm, progressive house, progressive trance, trance	3.6099999999999997e-05	0.522	85080	0.9690000000000001	0.9359999999999999	0.326	-6.556	0	0.0566	135.495	4	0.45299999999999996
1271	Armin van Buuren	38	Lifting You Higher (Mixed)	edm, progressive house, progressive trance, trance	3.6099999999999997e-05	0.522	85080	0.9690000000000001	0.9359999999999999	0.326	-6.556	0	0.0566	135.495	4	0.45299999999999996
1272	Armin van Buuren	37	A State Of Trance (ASOT 894) - Vote for your Tune of the Year at vote.astateoftrance.com, Pt. 2	edm, progressive house, progressive trance, trance	0.0984	0.604	32990	0.59	0.0	0.48100000000000004	-12.040999999999999	1	0.294	128.333	5	0.953
1273	Armin van Buuren	37	A State Of Trance (ASOT 894) - Vote for your Tune of the Year at vote.astateoftrance.com, Pt. 2	edm, progressive house, progressive trance, trance	0.0984	0.604	32990	0.59	0.0	0.48100000000000004	-12.040999999999999	1	0.294	128.333	5	0.953
1274	Armin van Buuren	36	A State Of Trance (ASOT 894) - Track Recap, Pt. 3	edm, progressive house, progressive trance, trance	0.0188	0.364	40470	0.5820000000000001	0.0	0.406	-9.621	0	0.13	132.85399999999998	5	0.5489999999999999
1275	Armin van Buuren	36	A State Of Trance (ASOT 894) - Track Recap, Pt. 3	edm, progressive house, progressive trance, trance	0.0188	0.364	40470	0.5820000000000001	0.0	0.406	-9.621	0	0.13	132.85399999999998	5	0.5489999999999999
1276	Armin van Buuren	19	A State Of Trance (ASOT 895) - Track Recap, Pt. 12	edm, progressive house, progressive trance, trance	0.154	0.557	46100	0.638	0.0	0.429	-9.783999999999999	1	0.258	67.803	5	0.7929999999999999
1277	Armin van Buuren	19	A State Of Trance (ASOT 895) - Track Recap, Pt. 12	edm, progressive house, progressive trance, trance	0.154	0.557	46100	0.638	0.0	0.429	-9.783999999999999	1	0.258	67.803	5	0.7929999999999999
1278	Armin van Buuren	19	A State Of Trance (ASOT 895) - ASOT 900 Event VIP Tickets Contest, Pt. 2	edm, progressive house, progressive trance, trance	0.47100000000000003	0.521	34500	0.62	0.0	0.695	-9.991	0	0.418	81.80199999999999	5	0.873
1279	Armin van Buuren	19	A State Of Trance (ASOT 895) - ASOT 900 Event VIP Tickets Contest, Pt. 2	edm, progressive house, progressive trance, trance	0.47100000000000003	0.521	34500	0.62	0.0	0.695	-9.991	0	0.418	81.80199999999999	5	0.873
1280	Armin van Buuren	19	A State Of Trance (ASOT 895) - Interview with RAM, Pt. 5	edm, progressive house, progressive trance, trance	0.502	0.626	38500	0.515	0.0	0.565	-11.409	1	0.261	133.327	4	0.665
1281	Armin van Buuren	19	A State Of Trance (ASOT 895) - Interview with RAM, Pt. 5	edm, progressive house, progressive trance, trance	0.502	0.626	38500	0.515	0.0	0.565	-11.409	1	0.261	133.327	4	0.665
1282	Armin van Buuren	19	A State Of Trance (ASOT 895) - Interview with RAM, Pt. 6	edm, progressive house, progressive trance, trance	0.043	0.456	40100	0.838	0.0	0.821	-10.464	0	0.556	136.076	3	0.672
1283	Armin van Buuren	19	A State Of Trance (ASOT 895) - Interview with RAM, Pt. 6	edm, progressive house, progressive trance, trance	0.043	0.456	40100	0.838	0.0	0.821	-10.464	0	0.556	136.076	3	0.672
1284	Armin van Buuren	19	A State Of Trance (ASOT 895) - Interview with RAM, Pt. 4	edm, progressive house, progressive trance, trance	0.18899999999999997	0.564	39900	0.509	0.0	0.898	-10.047	1	0.37200000000000005	123.971	1	0.86
1285	Armin van Buuren	19	A State Of Trance (ASOT 895) - Interview with RAM, Pt. 4	edm, progressive house, progressive trance, trance	0.18899999999999997	0.564	39900	0.509	0.0	0.898	-10.047	1	0.37200000000000005	123.971	1	0.86
1286	Armin van Buuren	33	A State Of Trance (ASOT 894) - Track Recap, Pt. 6	edm, progressive house, progressive trance, trance	0.0393	0.606	31460	0.737	0.0	0.418	-9.729	0	0.374	138.108	3	0.607
1287	Armin van Buuren	33	A State Of Trance (ASOT 894) - Track Recap, Pt. 6	edm, progressive house, progressive trance, trance	0.0393	0.606	31460	0.737	0.0	0.418	-9.729	0	0.374	138.108	3	0.607
1288	Armin van Buuren	17	A State Of Trance (ASOT 895) - Outro	edm, progressive house, progressive trance, trance	0.00852	0.253	32783	0.7929999999999999	1.89e-05	0.37200000000000005	-12.18	1	0.0813	132.36700000000002	4	0.0519
1289	Armin van Buuren	17	A State Of Trance (ASOT 895) - Outro	edm, progressive house, progressive trance, trance	0.00852	0.253	32783	0.7929999999999999	1.89e-05	0.37200000000000005	-12.18	1	0.0813	132.36700000000002	4	0.0519
1290	Cavetown	53	Banana Bread	lo-fi beats	0.0191	0.7240000000000001	286922	0.56	0.000624	0.192	-9.218	1	0.0287	115.0	3	0.0647
1291	Cavetown	53	Banana Bread	lo-fi beats	0.0191	0.7240000000000001	286922	0.56	0.000624	0.192	-9.218	1	0.0287	115.0	3	0.0647
1292	Neffex	60	Grateful	bass trap	0.107	0.782	182400	0.757	0.0	0.0779	-6.504	1	0.0898	75.002	4	0.943
1293	Neffex	58	Cold	bass trap	0.0664	0.7859999999999999	186240	0.643	1.26e-06	0.0985	-8.851	1	0.0877	125.06	4	0.7020000000000001
1294	Black Veil Brides	56	Wake Up	alternative metal, pop punk, post-grunge, screamo	0.0040100000000000005	0.5579999999999999	162093	0.946	3.4e-06	0.395	-3.569	0	0.122	126.93299999999999	4	0.5760000000000001
1295	Black Veil Brides	51	The Last One	alternative metal, pop punk, post-grunge, screamo	0.00924	0.557	281707	0.897	0.000233	0.172	-4.031000000000001	0	0.0838	129.904	4	0.35700000000000004
1296	Albert Hammond, Jr.	54	Far Away Truths	dance-punk, garage rock, indie pop, indie rock, modern rock, punk blues, rock	0.0008289999999999999	0.419	218000	0.866	0.0003	0.10400000000000001	-3.944	1	0.0463	162.061	4	0.764
1297	Warm Brew	53	Player Way (feat. Wiz Khalifa)	deep underground hip hop, soul flow, underground hip hop	0.258	0.861	226235	0.69	0.0	0.295	-4.709	1	0.228	137.993	4	0.578
1298	Jason Upton	54	Only from You	anthem worship, ccm, christian music, deep ccm, world worship, worship	0.868	0.489	385213	0.24600000000000002	0.000728	0.054000000000000006	-12.658	1	0.0343	127.98299999999999	3	0.213
1299	The Alchemist	53	E. Coli (feat. Earl Sweatshirt)	alternative hip hop, boom bap, hardcore hip hop, hip hop, southern hip hop, underground hip hop, west coast rap	0.20800000000000002	0.322	132147	0.555	0.004370000000000001	0.325	-8.726	0	0.129	96.01899999999999	3	0.397
1300	Scotty Sire	53	Mister Glassman	teen pop	0.265	0.767	221695	0.5489999999999999	0.0	0.41200000000000003	-7.143	1	0.0582	118.053	4	0.5660000000000001
1301	Scotty Sire	53	Mister Glassman	teen pop	0.265	0.767	221695	0.5489999999999999	0.0	0.41200000000000003	-7.143	1	0.0582	118.053	4	0.5660000000000001
1302	Chimbala	55	Maniqui	dembow, rap dominicano	0.402	0.887	176977	0.809	6.14e-05	0.0798	-3.7060000000000004	1	0.0539	122.99600000000001	4	0.5820000000000001
1303	Limbo	52	Airplane Mode	lo-fi beats	0.852	0.665	164113	0.373	0.11800000000000001	0.10800000000000001	-10.630999999999998	1	0.158	119.905	4	0.07
1304	Ryan Beatty	52	Camo	bedroom soul	0.5710000000000001	0.757	205486	0.605	0.000185	0.162	-6.401	1	0.16	75.08800000000001	4	0.617
